date,transaction_id,store_id,product_category,units_sold,unit_price,cost_per_unit,store_name,city,region,store_size_sqft,opening_date,revenue,cost,profit
04-12-2023,5838,1021,Electronics,19,795.2,536.35,Store_1021,Kolkata,South,3568,25-02-2020,15108.8,10190.65,4918.15
09-02-2024,5839,1024,Clothing,5,1259.08,298.86,Store_1024,Mumbai,South,3027,13-05-2017,6295.4,1494.3,4801.1
29-11-2023,5840,1015,Groceries,6,672.05,401.28,Store_1015,Mumbai,West,2180,02-02-2016,4032.3,2407.68,1624.62
21-03-2023,5841,1035,Electronics,6,801.71,1084.39,Store_1035,Pune,West,1378,17-11-2023,4810.26,6506.34,-1696.08
19-10-2023,5842,1025,Clothing,5,1934.34,582.55,Store_1025,Pune,South,3695,22-08-2022,9671.7,2912.75,6758.95
25-04-2023,5843,1009,Furniture,6,267.05,1040.6,Store_1009,Bangalore,West,3264,14-04-2022,1602.3,6243.6,-4641.3
27-09-2023,5844,1017,Furniture,13,255.25,785.74,Store_1017,Pune,East,4884,13-10-2022,3318.25,10214.62,-6896.37
08-01-2023,5845,1021,Furniture,1,134.47,243.59,Store_1021,Kolkata,South,3568,25-02-2020,134.47,243.59,-109.12
14-01-2024,5846,1013,Sports,1,674.09,763.63,Store_1013,Pune,West,1492,17-05-2016,674.09,763.63,-89.54
23-09-2023,5847,1003,Sports,14,826.55,1142.01,Store_1003,Bangalore,South,4820,16-11-2020,11571.7,15988.14,-4416.44
10-02-2024,5848,1004,Sports,8,234.31,467.58,Store_1004,Kolkata,North,1337,24-06-2022,1874.48,3740.64,-1866.16
28-12-2023,5849,1004,Sports,9,1120.81,982.68,Store_1004,Kolkata,North,1337,24-06-2022,10087.29,8844.12,1243.17
03-01-2023,5850,1043,Electronics,10,1187.44,322.58,Store_1043,Kolkata,East,1200,10-03-2022,11874.4,3225.8,8648.6
22-01-2024,5851,1028,Electronics,6,1514.5,229.48,Store_1028,Delhi,South,2162,06-04-2015,9087,1376.88,7710.12
06-10-2023,5852,1007,Furniture,9,1953.14,559.53,Store_1007,Bangalore,South,1791,20-04-2019,17578.26,5035.77,12542.49
01-05-2023,5853,1026,Clothing,18,1257.74,602.13,Store_1026,Kolkata,South,2495,17-07-2016,22639.32,10838.34,11800.98
25-01-2023,5854,1011,Sports,15,267.72,1148.68,Store_1011,Hyderabad,West,3235,14-05-2022,4015.8,17230.2,-13214.4
31-08-2023,5855,1024,Clothing,4,222.62,706.32,Store_1024,Mumbai,South,3027,13-05-2017,890.48,2825.28,-1934.8
23-01-2023,5856,1043,Electronics,2,1566.22,149.42,Store_1043,Kolkata,East,1200,10-03-2022,3132.44,298.84,2833.6
25-05-2023,5857,1010,Sports,6,1318.15,961.98,Store_1010,Kolkata,East,1763,25-01-2019,7908.9,5771.88,2137.02
17-06-2023,5858,1037,Electronics,17,365.73,719.8,Store_1037,Pune,South,4561,25-11-2017,6217.41,12236.6,-6019.19
22-05-2023,5859,1013,Electronics,7,544.05,517.52,Store_1013,Pune,West,1492,17-05-2016,3808.35,3622.64,185.71
31-03-2023,5860,1044,Groceries,15,1512.97,1209.26,Store_1044,Bangalore,West,2863,22-06-2022,22694.55,18138.9,4555.65
06-09-2023,5861,1042,Electronics,2,1154,256.95,Store_1042,Bangalore,West,3182,25-12-2019,2308,513.9,1794.1
02-11-2023,5862,1039,Furniture,12,1190.75,1372.42,Store_1039,Hyderabad,West,4065,29-03-2018,14289,16469.04,-2180.04
17-10-2023,5863,1019,Electronics,10,459.52,521.07,Store_1019,Mumbai,North,4928,26-07-2015,4595.2,5210.7,-615.5
19-01-2024,5864,1019,Sports,17,1276.66,707.58,Store_1019,Mumbai,North,4928,26-07-2015,21703.22,12028.86,9674.36
10-08-2023,5865,1012,Furniture,18,1552.73,1395.97,Store_1012,Bangalore,East,1379,25-10-2017,27949.14,25127.46,2821.68
21-12-2023,5866,1022,Electronics,16,1776.24,1149.02,Store_1022,Delhi,West,2367,18-01-2023,28419.84,18384.32,10035.52
15-07-2023,5867,1047,Furniture,10,1486.6,139.22,Store_1047,Mumbai,West,4104,19-05-2023,14866,1392.2,13473.8
23-04-2023,5868,1037,Electronics,8,1173.93,880.1,Store_1037,Pune,South,4561,25-11-2017,9391.44,7040.8,2350.64
01-01-2023,5869,1030,Furniture,13,1362.86,486.23,Store_1030,Bangalore,South,3640,24-10-2019,17717.18,6320.99,11396.19
20-01-2024,5870,1046,Clothing,16,995.97,777.48,Store_1046,Delhi,East,3977,17-05-2019,15935.52,12439.68,3495.84
13-12-2023,5871,1012,Groceries,8,492.45,1122.16,Store_1012,Bangalore,East,1379,25-10-2017,3939.6,8977.28,-5037.68
16-02-2023,5872,1029,Furniture,12,1770.3,759.37,Store_1029,Delhi,West,2522,07-04-2020,21243.6,9112.44,12131.16
19-03-2023,5873,1021,Sports,17,1088.61,134.4,Store_1021,Kolkata,South,3568,25-02-2020,18506.37,2284.8,16221.57
08-08-2023,5874,1011,Groceries,16,1208.92,809.07,Store_1011,Hyderabad,West,3235,14-05-2022,19342.72,12945.12,6397.6
17-10-2023,5875,1037,Groceries,9,1980.71,65.47,Store_1037,Pune,South,4561,25-11-2017,17826.39,589.23,17237.16
13-12-2023,5876,1048,Electronics,19,1970.78,542.16,Store_1048,Hyderabad,North,4119,17-05-2022,37444.82,10301.04,27143.78
19-01-2023,5877,1018,Furniture,17,1193.31,732.7,Store_1018,Pune,South,1064,28-01-2016,20286.27,12455.9,7830.37
21-07-2023,5878,1044,Groceries,8,116.22,977.67,Store_1044,Bangalore,West,2863,22-06-2022,929.76,7821.36,-6891.6
11-05-2023,5879,1027,Sports,12,822.49,774.12,Store_1027,Hyderabad,South,4134,17-10-2017,9869.88,9289.44,580.44
28-01-2024,5880,1037,Sports,9,1877.72,253.36,Store_1037,Pune,South,4561,25-11-2017,16899.48,2280.24,14619.24
03-12-2023,5881,1048,Sports,6,612.2,1400.36,Store_1048,Hyderabad,North,4119,17-05-2022,3673.2,8402.16,-4728.96
07-02-2023,5882,1012,Electronics,10,1998.57,985.94,Store_1012,Bangalore,East,1379,25-10-2017,19985.7,9859.4,10126.3
13-08-2023,5883,1023,Clothing,9,214.42,495.94,Store_1023,Hyderabad,West,2152,24-01-2019,1929.78,4463.46,-2533.68
06-10-2023,5884,1034,Furniture,4,1157.82,1449.93,Store_1034,Hyderabad,South,3336,06-08-2019,4631.28,5799.72,-1168.44
19-08-2023,5885,1038,Groceries,11,1055.13,1327.39,Store_1038,Bangalore,South,3278,16-01-2022,11606.43,14601.29,-2994.86
03-10-2023,5886,1023,Furniture,6,547.94,240.93,Store_1023,Hyderabad,West,2152,24-01-2019,3287.64,1445.58,1842.06
13-06-2023,5887,1025,Groceries,18,1899.78,993.48,Store_1025,Pune,South,3695,22-08-2022,34196.04,17882.64,16313.4
14-02-2023,5888,1004,Electronics,4,1257.38,853.3,Store_1004,Kolkata,North,1337,24-06-2022,5029.52,3413.2,1616.32
02-01-2023,5889,1030,Furniture,12,498.95,313.43,Store_1030,Bangalore,South,3640,24-10-2019,5987.4,3761.16,2226.24
17-10-2023,5890,1030,Electronics,9,798.89,373.21,Store_1030,Bangalore,South,3640,24-10-2019,7190.01,3358.89,3831.12
30-10-2023,5891,1013,Electronics,15,1456.4,858.75,Store_1013,Pune,West,1492,17-05-2016,21846,12881.25,8964.75
24-10-2023,5892,1042,Furniture,9,630.51,502.29,Store_1042,Bangalore,West,3182,25-12-2019,5674.59,4520.61,1153.98
23-01-2023,5893,1049,Furniture,6,1765.23,1257.2,Store_1049,Delhi,South,1502,06-03-2017,10591.38,7543.2,3048.18
31-12-2023,5894,1014,Groceries,11,373.06,173.68,Store_1014,Kolkata,North,4112,15-09-2022,4103.66,1910.48,2193.18
06-01-2024,5895,1047,Sports,7,565.78,1373.63,Store_1047,Mumbai,West,4104,19-05-2023,3960.46,9615.41,-5654.95
11-08-2023,5896,1008,Electronics,14,332.55,1265.61,Store_1008,Bangalore,West,4993,18-08-2017,4655.7,17718.54,-13062.84
11-05-2023,5897,1024,Clothing,16,253.15,1115.78,Store_1024,Mumbai,South,3027,13-05-2017,4050.4,17852.48,-13802.08
30-11-2023,5898,1018,Groceries,15,635.62,415.97,Store_1018,Pune,South,1064,28-01-2016,9534.3,6239.55,3294.75
08-03-2023,5899,1035,Groceries,9,1998.4,1080.99,Store_1035,Pune,West,1378,17-11-2023,17985.6,9728.91,8256.69
21-11-2023,5900,1025,Sports,19,233.94,674.99,Store_1025,Pune,South,3695,22-08-2022,4444.86,12824.81,-8379.95
25-07-2023,5901,1017,Sports,12,465.35,961.62,Store_1017,Pune,East,4884,13-10-2022,5584.2,11539.44,-5955.24
10-01-2024,5902,1032,Electronics,11,579.65,489.45,Store_1032,Mumbai,East,2698,28-03-2021,6376.15,5383.95,992.2
21-11-2023,5903,1024,Groceries,8,1257.3,1258.71,Store_1024,Mumbai,South,3027,13-05-2017,10058.4,10069.68,-11.28
07-06-2023,5904,1007,Groceries,3,1503.42,89.65,Store_1007,Bangalore,South,1791,20-04-2019,4510.26,268.95,4241.31
26-02-2023,5905,1013,Clothing,19,1516.27,1046.45,Store_1013,Pune,West,1492,17-05-2016,28809.13,19882.55,8926.58
04-12-2023,5906,1027,Electronics,3,66.84,1248.09,Store_1027,Hyderabad,South,4134,17-10-2017,200.52,3744.27,-3543.75
15-05-2023,5907,1048,Electronics,3,1321.11,980.25,Store_1048,Hyderabad,North,4119,17-05-2022,3963.33,2940.75,1022.58
13-04-2023,5908,1005,Sports,6,1279.94,312.23,Store_1005,Kolkata,South,1878,10-03-2020,7679.64,1873.38,5806.26
31-12-2023,5909,1036,Electronics,11,1059.43,448.92,Store_1036,Pune,South,2796,24-06-2016,11653.73,4938.12,6715.61
24-04-2023,5910,1026,Clothing,14,789.46,786.91,Store_1026,Kolkata,South,2495,17-07-2016,11052.44,11016.74,35.7
08-10-2023,5911,1042,Electronics,2,1605.02,514.29,Store_1042,Bangalore,West,3182,25-12-2019,3210.04,1028.58,2181.46
08-11-2023,5912,1045,Furniture,12,720.57,37.23,Store_1045,Kolkata,South,1779,17-02-2022,8646.84,446.76,8200.08
25-09-2023,5913,1031,Furniture,16,498.52,89.8,Store_1031,Bangalore,North,1391,07-12-2021,7976.32,1436.8,6539.52
10-05-2023,5914,1010,Clothing,3,654.69,1158.62,Store_1010,Kolkata,East,1763,25-01-2019,1964.07,3475.86,-1511.79
26-01-2023,5915,1046,Sports,16,907.31,153.05,Store_1046,Delhi,East,3977,17-05-2019,14516.96,2448.8,12068.16
01-06-2023,5916,1026,Groceries,10,467.41,1394.19,Store_1026,Kolkata,South,2495,17-07-2016,4674.1,13941.9,-9267.8
25-09-2023,5917,1022,Electronics,5,1234.76,680.82,Store_1022,Delhi,West,2367,18-01-2023,6173.8,3404.1,2769.7
20-02-2023,5918,1012,Sports,13,1774.21,1144.53,Store_1012,Bangalore,East,1379,25-10-2017,23064.73,14878.89,8185.84
19-02-2024,5919,1032,Sports,12,1211.15,214.49,Store_1032,Mumbai,East,2698,28-03-2021,14533.8,2573.88,11959.92
17-04-2023,5920,1027,Electronics,1,921,1391.97,Store_1027,Hyderabad,South,4134,17-10-2017,921,1391.97,-470.97
13-05-2023,5921,1033,Groceries,11,1603.89,79.7,Store_1033,Hyderabad,South,1418,28-08-2022,17642.79,876.7,16766.09
09-05-2023,5922,1020,Electronics,19,1508.68,91.94,Store_1020,Hyderabad,West,4910,04-11-2017,28664.92,1746.86,26918.06
20-04-2023,5923,1039,Groceries,15,765.76,110.24,Store_1039,Hyderabad,West,4065,29-03-2018,11486.4,1653.6,9832.8
12-05-2023,5924,1041,Clothing,18,1228.1,182.01,Store_1041,Delhi,East,4099,24-08-2023,22105.8,3276.18,18829.62
30-06-2023,5925,1040,Groceries,16,1473.19,745.64,Store_1040,Hyderabad,South,3088,19-09-2019,23571.04,11930.24,11640.8
05-01-2024,5926,1013,Sports,7,528.65,1188.77,Store_1013,Pune,West,1492,17-05-2016,3700.55,8321.39,-4620.84
19-09-2023,5927,1014,Clothing,10,764.23,448.87,Store_1014,Kolkata,North,4112,15-09-2022,7642.3,4488.7,3153.6
23-10-2023,5928,1044,Furniture,16,256.26,1126.29,Store_1044,Bangalore,West,2863,22-06-2022,4100.16,18020.64,-13920.48
04-11-2023,5929,1040,Clothing,17,1975.98,1167.87,Store_1040,Hyderabad,South,3088,19-09-2019,33591.66,19853.79,13737.87
19-06-2023,5930,1022,Groceries,7,217.46,1365.17,Store_1022,Delhi,West,2367,18-01-2023,1522.22,9556.19,-8033.97
30-08-2023,5931,1018,Clothing,11,378.78,249.55,Store_1018,Pune,South,1064,28-01-2016,4166.58,2745.05,1421.53
22-06-2023,5932,1048,Clothing,17,985.67,229.24,Store_1048,Hyderabad,North,4119,17-05-2022,16756.39,3897.08,12859.31
07-01-2024,5933,1029,Furniture,5,1737.28,209.48,Store_1029,Delhi,West,2522,07-04-2020,8686.4,1047.4,7639
19-04-2023,5934,1043,Groceries,1,743.97,558.19,Store_1043,Kolkata,East,1200,10-03-2022,743.97,558.19,185.78
15-09-2023,5935,1016,Sports,3,1548.76,749.44,Store_1016,Hyderabad,East,3062,20-05-2017,4646.28,2248.32,2397.96
28-01-2023,5936,1046,Clothing,16,1368.27,708.57,Store_1046,Delhi,East,3977,17-05-2019,21892.32,11337.12,10555.2
12-01-2023,5937,1035,Electronics,15,1295.39,407.86,Store_1035,Pune,West,1378,17-11-2023,19430.85,6117.9,13312.95
01-09-2023,5938,1034,Sports,4,1697.78,944.31,Store_1034,Hyderabad,South,3336,06-08-2019,6791.12,3777.24,3013.88
29-05-2023,5939,1003,Clothing,12,77.63,527.26,Store_1003,Bangalore,South,4820,16-11-2020,931.56,6327.12,-5395.56
11-07-2023,5940,1004,Sports,1,1861.85,568.14,Store_1004,Kolkata,North,1337,24-06-2022,1861.85,568.14,1293.71
03-03-2023,5941,1005,Electronics,17,1666.99,185.13,Store_1005,Kolkata,South,1878,10-03-2020,28338.83,3147.21,25191.62
13-12-2023,5942,1010,Sports,15,1878.84,900.58,Store_1010,Kolkata,East,1763,25-01-2019,28182.6,13508.7,14673.9
17-07-2023,5943,1029,Sports,10,1597.5,993.26,Store_1029,Delhi,West,2522,07-04-2020,15975,9932.6,6042.4
18-09-2023,5944,1032,Electronics,11,1763.25,1144.19,Store_1032,Mumbai,East,2698,28-03-2021,19395.75,12586.09,6809.66
03-11-2023,5945,1031,Electronics,18,446,1358.89,Store_1031,Bangalore,North,1391,07-12-2021,8028,24460.02,-16432.02
03-06-2023,5946,1002,Electronics,2,672.5,1156.03,Store_1002,Kolkata,South,3767,15-03-2017,1345,2312.06,-967.06
04-11-2023,5947,1012,Furniture,6,664.68,376.54,Store_1012,Bangalore,East,1379,25-10-2017,3988.08,2259.24,1728.84
02-10-2023,5948,1027,Electronics,16,262.88,376.41,Store_1027,Hyderabad,South,4134,17-10-2017,4206.08,6022.56,-1816.48
11-02-2023,5949,1005,Sports,7,1472.68,1375.18,Store_1005,Kolkata,South,1878,10-03-2020,10308.76,9626.26,682.5
13-10-2023,5950,1037,Electronics,19,315.53,1191.5,Store_1037,Pune,South,4561,25-11-2017,5995.07,22638.5,-16643.43
30-03-2023,5951,1027,Clothing,12,152.39,1179.9,Store_1027,Hyderabad,South,4134,17-10-2017,1828.68,14158.8,-12330.12
03-04-2023,5952,1023,Electronics,18,1562.12,1087.98,Store_1023,Hyderabad,West,2152,24-01-2019,28118.16,19583.64,8534.52
08-07-2023,5953,1033,Electronics,10,1814.09,422.79,Store_1033,Hyderabad,South,1418,28-08-2022,18140.9,4227.9,13913
13-05-2023,5954,1004,Groceries,7,1540.04,1275.69,Store_1004,Kolkata,North,1337,24-06-2022,10780.28,8929.83,1850.45
15-05-2023,5955,1021,Sports,4,1659.44,240.04,Store_1021,Kolkata,South,3568,25-02-2020,6637.76,960.16,5677.6
22-06-2023,5956,1024,Sports,17,1211.46,544.53,Store_1024,Mumbai,South,3027,13-05-2017,20594.82,9257.01,11337.81
15-01-2023,5957,1044,Clothing,17,1781.11,539.32,Store_1044,Bangalore,West,2863,22-06-2022,30278.87,9168.44,21110.43
16-07-2023,5958,1031,Furniture,4,1018.57,853.39,Store_1031,Bangalore,North,1391,07-12-2021,4074.28,3413.56,660.72
20-07-2023,5959,1044,Groceries,5,1977.23,711.26,Store_1044,Bangalore,West,2863,22-06-2022,9886.15,3556.3,6329.85
25-07-2023,5960,1048,Clothing,1,251.66,705.92,Store_1048,Hyderabad,North,4119,17-05-2022,251.66,705.92,-454.26
14-05-2023,5961,1024,Clothing,19,1627.9,843.75,Store_1024,Mumbai,South,3027,13-05-2017,30930.1,16031.25,14898.85
16-08-2023,5962,1049,Sports,11,1300.71,640.67,Store_1049,Delhi,South,1502,06-03-2017,14307.81,7047.37,7260.44
07-02-2023,5963,1010,Groceries,1,1182.26,397.48,Store_1010,Kolkata,East,1763,25-01-2019,1182.26,397.48,784.78
02-02-2024,5964,1049,Sports,8,1465.33,1006.26,Store_1049,Delhi,South,1502,06-03-2017,11722.64,8050.08,3672.56
24-10-2023,5965,1049,Furniture,4,1688.57,1192.23,Store_1049,Delhi,South,1502,06-03-2017,6754.28,4768.92,1985.36
05-06-2023,5966,1050,Sports,15,1732.62,734.12,Store_1050,Hyderabad,West,3454,17-11-2017,25989.3,11011.8,14977.5
01-05-2023,5967,1002,Electronics,17,391.99,984.74,Store_1002,Kolkata,South,3767,15-03-2017,6663.83,16740.58,-10076.75
25-06-2023,5968,1031,Sports,18,434.22,816.98,Store_1031,Bangalore,North,1391,07-12-2021,7815.96,14705.64,-6889.68
18-10-2023,5969,1025,Electronics,3,81.52,116.72,Store_1025,Pune,South,3695,22-08-2022,244.56,350.16,-105.6
11-04-2023,5970,1004,Clothing,18,307.09,651.93,Store_1004,Kolkata,North,1337,24-06-2022,5527.62,11734.74,-6207.12
23-01-2024,5971,1011,Furniture,7,564.57,44.48,Store_1011,Hyderabad,West,3235,14-05-2022,3951.99,311.36,3640.63
06-05-2023,5972,1017,Electronics,17,1456.02,1002.96,Store_1017,Pune,East,4884,13-10-2022,24752.34,17050.32,7702.02
14-03-2023,5973,1044,Furniture,18,977.75,777,Store_1044,Bangalore,West,2863,22-06-2022,17599.5,13986,3613.5
26-02-2023,5974,1002,Sports,8,1527.91,216.44,Store_1002,Kolkata,South,3767,15-03-2017,12223.28,1731.52,10491.76
23-04-2023,5975,1006,Sports,11,998.74,827.02,Store_1006,Mumbai,North,2076,05-08-2022,10986.14,9097.22,1888.92
08-02-2023,5976,1009,Clothing,3,1133.42,1350.69,Store_1009,Bangalore,West,3264,14-04-2022,3400.26,4052.07,-651.81
07-01-2023,5977,1005,Sports,7,266.58,530.52,Store_1005,Kolkata,South,1878,10-03-2020,1866.06,3713.64,-1847.58
01-01-2024,5978,1020,Electronics,15,1564.29,1474.08,Store_1020,Hyderabad,West,4910,04-11-2017,23464.35,22111.2,1353.15
02-12-2023,5979,1029,Clothing,10,1528.35,1440.29,Store_1029,Delhi,West,2522,07-04-2020,15283.5,14402.9,880.6
08-02-2023,5980,1021,Furniture,12,649.75,1184.41,Store_1021,Kolkata,South,3568,25-02-2020,7797,14212.92,-6415.92
07-04-2023,5981,1009,Clothing,12,690.73,1226.29,Store_1009,Bangalore,West,3264,14-04-2022,8288.76,14715.48,-6426.72
21-01-2023,5982,1028,Furniture,19,478.38,633.5,Store_1028,Delhi,South,2162,06-04-2015,9089.22,12036.5,-2947.28
31-03-2023,5983,1008,Groceries,19,1636.99,621.74,Store_1008,Bangalore,West,4993,18-08-2017,31102.81,11813.06,19289.75
24-01-2023,5984,1031,Electronics,15,1506.66,1432.96,Store_1031,Bangalore,North,1391,07-12-2021,22599.9,21494.4,1105.5
06-03-2023,5985,1020,Electronics,5,1237.84,568.31,Store_1020,Hyderabad,West,4910,04-11-2017,6189.2,2841.55,3347.65
30-03-2023,5986,1027,Furniture,13,515.7,172.4,Store_1027,Hyderabad,South,4134,17-10-2017,6704.1,2241.2,4462.9
09-05-2023,5987,1008,Sports,9,385.11,254.47,Store_1008,Bangalore,West,4993,18-08-2017,3465.99,2290.23,1175.76
27-05-2023,5988,1021,Sports,10,148.02,1074.29,Store_1021,Kolkata,South,3568,25-02-2020,1480.2,10742.9,-9262.7
07-01-2023,5989,1028,Groceries,8,138.94,592.98,Store_1028,Delhi,South,2162,06-04-2015,1111.52,4743.84,-3632.32
07-01-2024,5990,1023,Furniture,9,414.92,323.03,Store_1023,Hyderabad,West,2152,24-01-2019,3734.28,2907.27,827.01
09-11-2023,5991,1006,Groceries,6,246.04,1226.27,Store_1006,Mumbai,North,2076,05-08-2022,1476.24,7357.62,-5881.38
26-10-2023,5992,1003,Furniture,18,1134.41,748.35,Store_1003,Bangalore,South,4820,16-11-2020,20419.38,13470.3,6949.08
19-08-2023,5993,1005,Groceries,10,748.28,864.43,Store_1005,Kolkata,South,1878,10-03-2020,7482.8,8644.3,-1161.5
11-11-2023,5994,1009,Furniture,15,917.64,256.31,Store_1009,Bangalore,West,3264,14-04-2022,13764.6,3844.65,9919.95
02-12-2023,5995,1007,Electronics,13,1208.43,313.35,Store_1007,Bangalore,South,1791,20-04-2019,15709.59,4073.55,11636.04
13-07-2023,5996,1004,Groceries,11,1335.25,215.01,Store_1004,Kolkata,North,1337,24-06-2022,14687.75,2365.11,12322.64
18-09-2023,5997,1039,Groceries,2,1313.99,786.38,Store_1039,Hyderabad,West,4065,29-03-2018,2627.98,1572.76,1055.22
29-10-2023,5998,1005,Furniture,8,558.67,1170.22,Store_1005,Kolkata,South,1878,10-03-2020,4469.36,9361.76,-4892.4
07-01-2023,5999,1011,Clothing,18,1628.77,1106.46,Store_1011,Hyderabad,West,3235,14-05-2022,29317.86,19916.28,9401.58
28-11-2023,6000,1015,Clothing,3,1839.53,414.01,Store_1015,Mumbai,West,2180,02-02-2016,5518.59,1242.03,4276.56
11-02-2023,6001,1034,Electronics,3,666.08,1281.78,Store_1034,Hyderabad,South,3336,06-08-2019,1998.24,3845.34,-1847.1
12-07-2023,6002,1013,Sports,7,83.28,185.32,Store_1013,Pune,West,1492,17-05-2016,582.96,1297.24,-714.28
02-05-2023,6003,1048,Sports,18,1803.35,197.65,Store_1048,Hyderabad,North,4119,17-05-2022,32460.3,3557.7,28902.6
26-01-2024,6004,1007,Electronics,9,1850.92,1278.48,Store_1007,Bangalore,South,1791,20-04-2019,16658.28,11506.32,5151.96
07-01-2023,6005,1040,Sports,18,149.35,389.3,Store_1040,Hyderabad,South,3088,19-09-2019,2688.3,7007.4,-4319.1
24-11-2023,6006,1006,Furniture,1,59.67,1070.93,Store_1006,Mumbai,North,2076,05-08-2022,59.67,1070.93,-1011.26
28-09-2023,6007,1039,Clothing,4,1641.99,43.35,Store_1039,Hyderabad,West,4065,29-03-2018,6567.96,173.4,6394.56
22-08-2023,6008,1050,Electronics,4,637.85,167.59,Store_1050,Hyderabad,West,3454,17-11-2017,2551.4,670.36,1881.04
13-03-2023,6009,1030,Furniture,17,1833.44,925.65,Store_1030,Bangalore,South,3640,24-10-2019,31168.48,15736.05,15432.43
02-02-2023,6010,1022,Electronics,2,472.65,298.15,Store_1022,Delhi,West,2367,18-01-2023,945.3,596.3,349
02-07-2023,6011,1025,Clothing,15,1729.25,71.47,Store_1025,Pune,South,3695,22-08-2022,25938.75,1072.05,24866.7
04-12-2023,6012,1028,Sports,13,183.86,716.41,Store_1028,Delhi,South,2162,06-04-2015,2390.18,9313.33,-6923.15
28-06-2023,6013,1020,Furniture,9,558.24,515.87,Store_1020,Hyderabad,West,4910,04-11-2017,5024.16,4642.83,381.33
06-06-2023,6014,1039,Clothing,7,1947.6,1209.32,Store_1039,Hyderabad,West,4065,29-03-2018,13633.2,8465.24,5167.96
04-01-2024,6015,1003,Electronics,12,500.83,1233.68,Store_1003,Bangalore,South,4820,16-11-2020,6009.96,14804.16,-8794.2
07-09-2023,6016,1005,Groceries,12,309.38,933.2,Store_1005,Kolkata,South,1878,10-03-2020,3712.56,11198.4,-7485.84
28-10-2023,6017,1001,Furniture,14,1721.26,460.76,Store_1001,Hyderabad,South,4796,18-10-2019,24097.64,6450.64,17647
05-01-2024,6018,1015,Electronics,15,279.71,708.59,Store_1015,Mumbai,West,2180,02-02-2016,4195.65,10628.85,-6433.2
23-05-2023,6019,1026,Electronics,1,240.04,1062.32,Store_1026,Kolkata,South,2495,17-07-2016,240.04,1062.32,-822.28
07-06-2023,6020,1003,Clothing,9,680.68,131.88,Store_1003,Bangalore,South,4820,16-11-2020,6126.12,1186.92,4939.2
15-08-2023,6021,1040,Electronics,16,1288.89,518.77,Store_1040,Hyderabad,South,3088,19-09-2019,20622.24,8300.32,12321.92
20-10-2023,6022,1041,Furniture,9,1435.96,1238.88,Store_1041,Delhi,East,4099,24-08-2023,12923.64,11149.92,1773.72
02-12-2023,6023,1047,Furniture,16,1768.42,626.86,Store_1047,Mumbai,West,4104,19-05-2023,28294.72,10029.76,18264.96
04-06-2023,6024,1042,Electronics,2,1104.78,948.26,Store_1042,Bangalore,West,3182,25-12-2019,2209.56,1896.52,313.04
21-01-2024,6025,1034,Clothing,10,817.16,171.61,Store_1034,Hyderabad,South,3336,06-08-2019,8171.6,1716.1,6455.5
08-04-2023,6026,1005,Furniture,18,749.73,1172.26,Store_1005,Kolkata,South,1878,10-03-2020,13495.14,21100.68,-7605.54
20-10-2023,6027,1031,Groceries,13,1701.46,177.68,Store_1031,Bangalore,North,1391,07-12-2021,22118.98,2309.84,19809.14
